title,"eai:acl.owner",actions,"eai:acl.app","cron_schedule","dispatch.earliest_time","dispatch.latest_time",search
"Threat - DET-2356338 Potential sticky key elevation - Rule",sgb2991,"send_to_sentinel",search,"15 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name IN (""icacls.exe"", ""takeown.exe"", ""copy.exe"") cmdline=""*sethc.exe*""
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2356338 Potential sticky key elevation""
| setfields detection_description = ""DET-2356338 Potential sticky key elevation""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2356349 Conti actor Terminal Services enable via cmd - Rule",sgb2991,"send_to_sentinel",search,"15 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=reg.exe (cmdline=""*Terminal Server*"" AND cmdline=""* add *"" AND cmdline=""*DenyTSConnections*"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2356349 Conti actor Terminal Services enable via cmd""
| setfields detection_description = ""DET-2356349 Conti actor Terminal Services enable via cmd""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2356364 Add WinFW rule for remote desktop - Rule",sgb2991,"send_to_sentinel",search,"10 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=netsh.exe AND (cmdline=""*firewall*"" AND cmdline=""*remote desktop*"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2356364 Add WinFW rule for remote desktop""
| setfields detection_description = ""DET-2356364 Add WinFW rule for remote desktop""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2357166 Abnormal PSExec realtime usage - Rule",sgb2991,"send_to_sentinel",search,"5 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=psexec.exe cmdline=""* -realtime*""
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2357166 Abnormal PSExec realtime usage""
| setfields detection_description = ""DET-2357166 Abnormal PSExec realtime usage""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2357175 DomainPasswordSpray powershell usage - Rule",sgb2991,"send_to_sentinel",search,"5 * * * *","-1h",now,"(index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") cmdline=""*Invoke-DomainPasswordSpray*"") OR (index=wineventlog (sourcetype=""wineventlog:Microsoft-Windows-PowerShell/Operational"" OR source=""WinEventLog:Microsoft-Windows-PowerShell/Operational"" OR source=""WMI:WinEventLog:Microsoft-Windows-PowerShell/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-PowerShell/Operational"") Message=""*Invoke-DomainPasswordSpray*"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2357175 DomainPasswordSpray powershell usage""
| setfields detection_description = ""DET-2357175 DomainPasswordSpray powershell usage""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2357189 ff files created from filegrabber - Rule",sgb2991,"send_to_sentinel",search,"20 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=11 file_name=CASE(ff_*) file_path=""*public*""
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2357189 ff files created from filegrabber""
| setfields detection_description = ""DET-2357189 ff files created from filegrabber""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2357194 Rclone binary and/or config file creation - Rule",sgb2991,"send_to_sentinel",search,"30 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=11 file_name IN (""rclone.exe"", ""rclone.conf"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2357194 Rclone binary and/or config file creation""
| setfields detection_description = ""DET-2357194 Rclone binary and/or config file creation""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2375387 Revoke hashicorp root token - Rule",sgb2991,"send_to_sentinel",search,"0 * * * *","-1h",now,"index=hashicorp request.path=""auth/token/revoke*"" AND request.path!=""auth/token/revoke-self""
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2375387 Revoke hashicorp root token""
| setfields detection_description = ""DET-2375387 Revoke hashicorp root token""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2383658-Domain_Controller-Abnormal_Port_Utilization - Rule",axg3394,"send_to_sentinel",search,"1 * * * *","-1h",now,"index=paloalto (host=east* OR host=central*) src_ip IN(""10.75.3.132"" ""10.75.3.133"" ""10.73.3.141"" ""10.73.3.139"") action=allowed sourcetype=""pan:traffic"" log_subtype=end src_zone=inside dest_zone=internet NOT dest_port IN(80 443 53)
| table _time src_ip dest_ip transport dest_port duration bytes bytes_in bytes_out
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2383658-Domain_Controller-Abnormal_Port_Utilization""
| setfields detection_description = ""DET-2383658-Domain_Controller-Abnormal_Port_Utilization""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2462995 Spoolsv Spawning Rundll32 - Rule",hel6342,"send_to_sentinel",search,"52 * * * *","-1h",now,"sourcetype=XmlWinEventLog:Microsoft-Windows-Sysmon/Operational OR source=XmlWinEventLog:Microsoft-Windows-Sysmon/Operational EventID=1  parent_process_name=spoolsv.exe process_name=rundll32.exe
    | stats count min(_time) as firstTime max(_time) as lastTime by Computer, User, parent_process_name, process_name, OriginalFileName, process_path, CommandLine
    |  search NOT CommandLine IN ("",StatusMonitorEntryPoint"", ""*,CnmDxPEntryPoint*"", ""*SNAGITPT64.DLL\"",LaunchSnagItExt*"", ""*PRINTUI.DLL,PrintUIEntry*"", ""*\\cnmsmbl.dll,*"", ""*C:\\WINDOWS\\system32\\spool\\DRIVERS\\x64\\3\\CNM*"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2462995 Spoolsv Spawning Rundll32""
| setfields detection_description = ""Ref: https://www.splunk.com/en_us/blog/security/i-pity-the-spool-detecting-printnightmare-cve-2021-34527.html""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2524924-Unauthorized_usage_of_Avast_VPN - Rule",axg3394,"send_to_sentinel",search,"36 * * * *","-1h",now,"index=zscaler login!=HUM_Guest ua IN(""VPN Update Agent"") ehost IN(""*.avcdn.net"" ""*.avast.com"")
| stats count by _time cip login sip ehost eurlpath ua
| sort 0 + _time
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2524924-Unauthorized_usage_of_Avast_VPN""
| setfields detection_description = ""DET-2524924-Unauthorized_usage_of_Avast_VPN""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2535878 Bazarcall Maldoc Command Syntax - Rule",sgb2991,"send_to_sentinel",search,"40 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 cmdline=""*-urlcache -f -split*""
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2535878 Bazarcall Maldoc Command Syntax""
| setfields detection_description = ""DET-2535878 Bazarcall Maldoc Command Syntax""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
